"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","refurl","CONTMEDF.MEDF.","CONTMEDP.MEDPOS1.","CONTMEDP.MEDPOS2.","CONTMEDP.MEDPOS4.","CONTMEDAIUTARSI.MEDAMB.","CONTMEDN.MEDNEG1.","CONTMEDN.MEDNEG2.","CONTMEDN.MEDNEG3.","CONTMEDN2.MC1.","CONTMEDN2.MEDNEG4.","CONTINDF.INDF.","CONTINDVP.INDPOS1.","CONTINDVP.INDPOS2.","CONTINDVP.INDPOS3.","CONTINDVN.INDNEG1.","CONTINDVN.INDNEG2.","CONTINDVN.INDNEG3.","CONTDF.DF.","CONTDPOS.DPOS1.","CONTDPOS.DPOS2.","CONTDPOS.DPOS3.","CONTDNEG.DNEG1.","CONTDNEG.DNEG2.","CONTDNEG.DNEG3.","JMC0.JMC1.","JMC0.JMC2.","JMC0.JMC3.","JMC0.JMC4.","JMC0.JMC5.","JMC0.JMC6.","JMC0.JMC7.","JMC0.JMC8.","ROM0.ROM1.","ROM0.ROM2.","ROM0.ROM3.","ROM0.ROM4.","ATCOS0.ATCOS1.","ATCOS0.MC2.","ATCOS0.ATCOS2.","ATCOS0.ATCOS3.","ATCOS0.ATCOS4.","SCB0.SCB1.","SCB0.SCB2.","SCB0.SCB3.","SCB0.SCB4.","MIN0.THREAT1.","MIN0.THREAT2.","MIN0.THREAT3.","MIN0.THREAT4.","MIN0.THREAT5.","ONORE0.ONORE1.","ONORE0.ONORE2.","ONORE0.ONORE3.","ONORE0.ONORE4.","ONORE0.ONORE5.","ONORE0.ONORE6.","ONORE0.ONORE7.","ONORE0.ONORE8.","INT0.INT1.","INT0.INT2.","INT0.MC3.","INT0.INT3.","INT0.INT4.","METAATT.META1.","METAATT.META2.","METAATT.META3.","METAATT.META4.","CAMPCONTR1","CAMPCONTR2","SESSO","ETA","ISTR","Occupazione"
225,"",NA,"it",17731503,"2023-04-28 11:09:04","2023-04-28 11:09:04","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
226,"2023-04-28 11:19:22",12,"it",1846137487,"2023-04-28 11:09:51","2023-04-28 11:19:22","",3,7,5,5,4,7,7,7,2,3,3,1,1,1,3,2,2,1,1,1,1,7,3,2,1,2,4,3,1,1,3,3,1,4,5,1,1,4,6,1,2,6,7,6,1,5,7,7,5,7,1,5,1,5,4,5,1,4,"A4","A5","A6","A2","A2",1,6,1,1,1,1,1,20,2,"Studentessa"
227,"",NA,"it",158861740,"2023-04-28 11:10:09","2023-04-28 11:10:09","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
228,"2023-04-28 11:21:54",12,"it",176161300,"2023-04-28 11:12:30","2023-04-28 11:21:54","",4,4,4,3,2,4,5,5,2,5,1,1,1,1,2,1,2,1,1,1,1,4,3,1,4,2,5,3,2,4,4,3,5,6,4,1,1,4,2,1,1,7,7,7,1,7,6,7,7,7,1,2,1,5,3,1,1,1,"A7","A4","A6","A3","A3",5,5,4,4,1,2,0,22,3,"Studente"
229,"",NA,"it",2118234615,"2023-04-28 11:30:48","2023-04-28 11:30:48","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
230,"2023-04-28 11:57:29",12,"it",319723622,"2023-04-28 11:37:32","2023-04-28 11:57:29","",2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,3,3,1,2,1,1,2,3,1,1,5,1,1,4,2,2,2,6,7,5,1,7,7,7,7,7,1,1,1,3,6,1,1,1,"A6","A5","A6","A5","A5",1,2,1,1,1,1,0,26,2,""
231,"2023-04-28 12:08:02",12,"it",1227446275,"2023-04-28 11:47:15","2023-04-28 12:08:02","",3,3,1,1,2,5,4,2,2,7,2,1,1,1,2,1,3,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,4,3,1,1,2,7,2,1,6,6,7,6,7,1,3,1,3,2,1,1,2,"A7","A5","A6","A2","A4",1,2,1,1,1,1,2,23,2,"Studente"
232,"2023-04-28 12:36:57",12,"it",1917643159,"2023-04-28 12:24:06","2023-04-28 12:36:56","",2,2,2,2,2,2,2,7,2,7,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,1,4,2,1,1,1,1,4,6,5,1,1,4,1,1,1,6,7,7,4,7,7,7,7,7,1,4,1,1,5,1,1,4,"A7","A5","A6","A2","A5",1,1,1,1,1,1,1,24,3,"Studentessa"
233,"",NA,"it",290977527,"2023-04-28 12:44:59","2023-04-28 12:44:59","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
234,"2023-04-28 13:08:14",12,"it",208475673,"2023-04-28 12:54:20","2023-04-28 13:08:14","",2,2,2,2,2,2,2,2,2,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,1,2,2,2,7,5,3,1,1,4,1,1,1,6,7,6,1,7,6,7,7,7,1,4,1,6,4,1,1,5,"A7","A5","A6","A6","A6",1,1,1,1,1,1,1,44,4,""
235,"2023-04-28 13:46:51",12,"it",2010682927,"2023-04-28 13:37:22","2023-04-28 13:46:51","",7,3,3,1,5,7,6,7,7,7,1,2,4,3,5,5,4,3,2,1,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"A1","A1","A1","A1","A1",1,1,1,1,1,2,2,23,0,""
236,"2023-04-28 13:59:11",12,"it",1719337156,"2023-04-28 13:45:09","2023-04-28 13:59:11","",5,3,4,3,1,7,6,6,2,7,4,1,1,1,5,3,6,3,1,1,1,7,7,3,7,4,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,2,7,1,7,7,3,3,2,"A7","A7","A6","A7","A7",5,5,4,7,1,1,1,55,3,"Insegnante "
237,"",NA,"it",450683436,"2023-04-28 13:51:32","2023-04-28 13:51:32","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
238,"2023-04-28 14:03:06",12,"it",108247731,"2023-04-28 13:52:22","2023-04-28 14:03:06","",7,7,7,7,7,6,6,7,2,7,3,3,1,1,3,1,1,1,2,1,1,3,1,1,1,4,4,4,1,1,4,4,4,4,7,1,1,4,1,1,1,1,7,1,1,7,7,7,4,7,1,5,5,5,5,5,5,7,"A7","A7","A6","A1","A7",4,4,5,5,1,1,1,22,2,"Studente universitario"
239,"2023-04-28 14:06:44",12,"it",1529579083,"2023-04-28 14:00:39","2023-04-28 14:06:44","",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,4,7,4,7,4,7,1,4,"A7","A7","A6","A7","A7",1,1,1,1,1,1,1,43,4,"farmacista"
240,"",NA,"it",1159790882,"2023-04-28 14:01:49","2023-04-28 14:01:49","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
241,"",1,"it",1158841468,"2023-04-28 14:07:07","2023-04-28 14:12:17","",4,3,3,2,4,5,5,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
242,"",1,"it",1840617080,"2023-04-28 14:09:04","2023-04-28 14:12:45","",5,3,3,3,2,4,4,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
243,"2023-04-28 14:37:52",12,"it",1589553653,"2023-04-28 14:24:39","2023-04-28 14:37:52","",5,3,5,4,4,7,7,6,2,7,1,1,1,1,3,2,2,1,1,1,1,3,5,5,4,4,2,2,1,1,1,1,1,3,5,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,4,6,4,5,6,4,2,2,"A7","A6","A6","A6","A4",2,2,2,2,1,1,1,59,2,"Impiegato "
244,"",1,"it",767683481,"2023-04-28 14:25:24","2023-04-28 14:28:27","",4,3,3,3,3,3,5,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
245,"2023-04-28 14:52:43",12,"it",593348224,"2023-04-28 14:39:36","2023-04-28 14:52:43","",3,4,4,2,2,5,6,5,2,5,2,1,1,1,2,1,1,2,1,1,1,7,4,3,2,2,3,3,2,1,2,1,1,2,2,1,1,4,1,1,1,6,7,6,1,7,7,7,7,7,1,1,1,2,2,1,1,1,"A7","A5","A6","A5","A5",1,3,3,1,1,1,1,48,4,""
246,"",NA,"it",958308101,"2023-04-28 15:00:22","2023-04-28 15:00:22","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
247,"",8,"it",1015704615,"2023-04-28 15:46:09","2023-04-28 15:55:07","",4,5,4,4,3,2,2,3,2,3,3,3,1,1,1,2,1,1,1,1,1,4,2,2,6,6,4,5,1,1,2,4,6,6,2,1,1,4,3,1,1,7,7,7,1,5,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
248,"",NA,"it",1658115042,"2023-04-28 16:03:02","2023-04-28 16:03:02","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
249,"2023-04-28 16:17:36",12,"it",223827282,"2023-04-28 16:07:55","2023-04-28 16:17:36","",4,4,4,3,5,5,5,4,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,3,2,2,1,2,2,1,1,2,1,1,1,1,4,1,1,1,6,1,6,1,6,7,7,6,7,1,7,1,5,4,1,4,1,"A7","A6","A6","A6","A6",1,1,1,1,1,1,1,22,3,""
250,"2023-04-28 16:47:26",12,"it",1040333515,"2023-04-28 16:34:54","2023-04-28 16:47:26","",4,4,2,3,2,7,7,7,2,7,4,1,1,1,2,3,4,1,1,1,1,4,1,4,4,3,6,1,1,3,1,3,4,5,1,1,1,4,1,1,1,5,7,4,1,7,7,7,7,7,1,1,1,2,1,1,1,1,"A7","A7","A6","A7","A7",1,4,1,4,1,1,1,27,4,"Lavoratore"
251,"2023-04-28 17:16:52",12,"it",2000417175,"2023-04-28 16:53:41","2023-04-28 17:16:52","",5,2,1,1,4,5,4,6,2,5,2,1,1,1,1,2,3,1,1,1,1,7,4,5,1,4,5,4,1,4,3,3,1,6,2,1,2,4,3,1,1,3,6,2,3,6,6,7,6,7,1,5,1,2,2,4,1,4,"A7","A6","A6","A4","A5",3,5,3,3,1,1,0,17,1,""
252,"2023-04-28 18:56:01",12,"it",1678932440,"2023-04-28 18:19:33","2023-04-28 18:56:01","",2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,7,7,7,1,7,7,7,7,7,1,7,1,1,7,1,1,7,"A7","A2","A6","A1","A2",1,1,1,1,1,1,1,48,1,"Casalinga "
253,"",3,"it",933843283,"2023-04-28 18:20:31","2023-04-28 18:47:03","",1,1,1,1,1,7,7,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
254,"",11,"it",1221430644,"2023-04-28 18:53:02","2023-04-28 19:07:14","",7,7,7,7,7,7,7,7,2,7,1,1,1,1,1,1,1,3,1,1,1,3,5,3,1,4,1,4,4,3,4,2,1,1,4,1,1,4,1,1,1,6,7,7,1,7,7,7,6,7,2,2,2,1,6,1,4,1,"A4","A3","A6","A2","A2",5,6,6,6,NA,NA,NA,NA,NA,""
255,"2023-04-28 19:14:41",12,"it",2143212229,"2023-04-28 19:09:03","2023-04-28 19:14:41","",2,5,3,3,6,5,3,2,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,3,3,2,1,3,4,3,3,1,1,4,2,2,1,7,3,3,3,5,6,5,7,5,2,3,3,4,3,1,3,1,"A7","A4","A6","A3","A4",5,3,2,6,1,1,0,28,4,"Libero professionista "
256,"2023-04-28 19:57:23",12,"it",664477146,"2023-04-28 19:40:58","2023-04-28 19:57:23","",7,6,6,6,3,4,4,4,2,7,3,1,1,1,3,2,1,1,1,1,1,4,3,3,4,4,1,2,1,2,2,4,1,7,1,1,1,4,1,1,1,6,7,7,1,7,6,7,7,7,1,4,1,1,1,1,1,1,"A7","A7","A6","A7","A7",1,1,1,1,1,1,1,44,5,"Rtd B"
257,"2023-04-28 20:27:20",12,"it",13706503,"2023-04-28 19:41:48","2023-04-28 20:27:20","",2,4,2,2,4,6,6,6,2,3,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,7,4,7,1,4,1,1,1,7,7,6,1,7,7,7,7,4,1,5,1,1,5,1,1,1,"A7","A7","A6","A4","A7",5,5,4,4,1,1,0,33,3,"Amministratore di associazione sportiva dilettantistica "
258,"",NA,"it",298620671,"2023-04-28 19:43:01","2023-04-28 19:43:01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
259,"2023-04-28 20:03:46",12,"it",1602439582,"2023-04-28 19:47:01","2023-04-28 20:03:46","",3,3,3,3,3,3,4,3,2,5,4,2,1,1,4,1,1,3,1,1,1,3,4,4,2,4,3,1,1,1,1,1,5,7,4,1,1,4,1,1,1,6,7,7,1,7,7,7,7,7,1,4,2,1,2,1,1,1,"A4","A4","A6","A3","A5",4,5,5,3,1,1,1,29,4,"Impiegata E-commerce manager"
260,"2023-04-28 20:20:07",12,"it",1777131529,"2023-04-28 20:12:03","2023-04-28 20:20:07","",3,3,3,3,3,6,5,5,2,3,2,1,1,1,6,6,6,3,1,1,1,2,7,6,2,4,4,2,1,2,4,4,1,5,4,1,2,4,3,1,1,7,7,7,1,7,7,7,7,7,1,3,1,2,4,2,1,1,"A7","A5","A6","A7","A7",1,1,1,1,1,1,0,25,2,"Content Creator e studente"
261,"",4,"it",732370643,"2023-04-28 20:30:46","2023-04-28 20:34:24","",4,6,6,6,3,6,5,6,2,7,2,1,1,1,2,1,1,2,1,1,1,7,7,7,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
262,"",NA,"it",1353131229,"2023-04-28 20:41:26","2023-04-28 20:41:26","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
263,"",NA,"it",676858068,"2023-04-28 20:41:44","2023-04-28 20:41:44","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
264,"",NA,"it",1252369850,"2023-04-28 20:57:01","2023-04-28 20:57:01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
265,"2023-04-28 21:08:30",12,"it",1710330680,"2023-04-28 20:57:01","2023-04-28 21:08:30","",4,5,5,5,5,4,4,4,2,5,3,3,1,1,4,2,3,1,1,1,1,1,1,1,1,1,5,1,1,5,5,2,1,1,7,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,"A7","A7","A6","A5","A7",6,6,6,5,1,1,1,22,3,"Studentessa"
266,"",2,"it",2132014150,"2023-04-28 21:00:23","2023-04-28 21:03:21","",5,4,4,3,2,6,7,5,2,5,2,1,1,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
267,"",NA,"it",1873333387,"2023-04-28 21:14:33","2023-04-28 21:14:33","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
268,"2023-04-28 21:36:12",12,"it",456794506,"2023-04-28 21:23:50","2023-04-28 21:36:12","",2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,4,4,1,1,1,5,1,5,5,1,1,4,3,1,1,7,7,6,1,3,4,6,4,4,1,2,1,2,1,1,1,1,"A3","A3","A6","A1","A3",1,1,1,2,1,1,1,35,2,""
269,"",NA,"it",421645227,"2023-04-28 22:08:04","2023-04-28 22:08:04","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
270,"",1,"it",643085474,"2023-04-28 22:10:25","2023-04-28 22:11:59","",4,4,4,3,3,5,6,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
271,"2023-04-28 23:53:55",12,"it",895600992,"2023-04-28 23:43:38","2023-04-28 23:53:55","",4,2,2,2,4,6,6,6,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,4,5,1,1,4,1,1,1,6,7,5,1,7,6,7,6,6,1,3,1,4,5,1,1,4,"A7","A6","A6","A4","A4",1,1,1,1,1,1,1,25,4,""
272,"",2,"it",895349684,"2023-04-29 07:51:37","2023-04-29 07:54:49","",4,4,4,4,3,4,5,5,2,4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
273,"2023-04-29 08:14:26",12,"it",357664054,"2023-04-29 08:00:15","2023-04-29 08:14:26","",4,4,4,4,4,4,4,4,2,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,5,3,1,3,3,4,1,7,2,4,1,4,5,1,1,6,7,5,1,7,7,7,7,7,3,4,3,4,3,4,3,4,"A7","A4","A6","A4","A4",1,7,1,1,1,1,0,29,2,""
274,"2023-04-29 10:28:07",12,"it",724701064,"2023-04-29 10:17:59","2023-04-29 10:28:07","",3,3,3,3,3,5,5,5,2,5,3,2,1,1,3,1,1,2,1,1,1,5,3,2,2,5,5,1,1,3,2,3,2,3,6,1,2,4,2,2,1,7,7,7,2,6,6,7,6,7,2,5,3,6,6,3,2,5,"A7","A5","A6","A5","A5",3,3,3,3,1,1,1,21,3,"Studentessa al primo anno magistrale "
275,"2023-04-29 10:47:51",12,"it",778102300,"2023-04-29 10:34:34","2023-04-29 10:47:51","",3,1,1,1,1,6,6,6,2,7,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,5,4,1,1,1,4,3,1,1,7,7,3,1,7,7,7,7,7,1,3,1,3,1,5,1,4,"A7","A7","A6","A7","A6",1,3,1,1,1,1,1,25,3,"Educatrice"
276,"",NA,"it",1834261920,"2023-04-29 13:55:26","2023-04-29 13:55:26","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
277,"2023-04-29 14:31:23",12,"it",1394430231,"2023-04-29 14:20:01","2023-04-29 14:31:23","",7,6,6,7,4,3,6,2,2,7,3,2,1,1,4,2,2,2,1,2,1,7,1,4,1,3,1,1,1,1,1,1,1,4,6,1,1,4,7,1,1,6,7,5,1,7,7,7,7,7,1,1,4,4,5,4,1,1,"A7","A7","A6","A7","A7",1,4,4,5,1,2,1,39,3,""
278,"2023-04-29 14:55:57",12,"it",352889775,"2023-04-29 14:24:56","2023-04-29 14:55:57","",1,3,2,4,2,7,7,7,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,2,1,1,1,3,7,4,1,2,4,2,1,1,7,7,4,2,6,6,5,6,6,4,5,4,6,4,4,4,4,"A4","A7","A6","A4","A4",4,4,4,4,1,2,0,40,2,"Operaio"
279,"",NA,"it",234625327,"2023-04-29 15:18:28","2023-04-29 15:18:28","https://www.petalsearch.com/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
280,"",6,"it",83010367,"2023-04-29 15:23:05","2023-04-29 15:44:00","",5,4,3,3,2,6,5,7,2,3,6,2,2,1,4,5,1,1,1,1,1,5,1,1,2,2,2,1,1,1,1,1,3,5,2,1,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
281,"",NA,"it",2068762474,"2023-04-29 15:28:36","2023-04-29 15:28:36","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
